cv_valid_train_sample_191981-v1_cv_valid_train_sample_191981;cv_valid_train_sample_191981-v1;cv_valid_train_sample_191981;THE BOY'S HEART BEGAN TO SPEAK OF FEAR;the boy's heart began to speak of fear;2
cv_valid_train_sample_191982-v1_cv_valid_train_sample_191982;cv_valid_train_sample_191982-v1;cv_valid_train_sample_191982;HE EXPERTLY GUTTED THE RABBIT;he expertly gutted the rabbit;2
cv_valid_train_sample_191983-v1_cv_valid_train_sample_191983;cv_valid_train_sample_191983-v1;cv_valid_train_sample_191983;THERE WAS NO RESPONSE FROM THE ELDERS;there was no response from the elders;2
cv_valid_train_sample_191984-v1_cv_valid_train_sample_191984;cv_valid_train_sample_191984-v1;cv_valid_train_sample_191984;ALL NEW GENERATIONS OF GPUS SUPPORT TESSELATION IN HARDWARE;all new generations of gpus support tesselation in hardware;2
cv_valid_train_sample_191985-v1_cv_valid_train_sample_191985;cv_valid_train_sample_191985-v1;cv_valid_train_sample_191985;HAS AUNT STEPHANIE COME IN YET;has aunt stephanie come in yet;2
cv_valid_train_sample_191986-v1_cv_valid_train_sample_191986;cv_valid_train_sample_191986-v1;cv_valid_train_sample_191986;IT HAD TOLD HIM TO DIG WHERE HIS TEARS FELL;it had told him to dig where his tears fell;2
cv_valid_train_sample_191987-v1_cv_valid_train_sample_191987;cv_valid_train_sample_191987-v1;cv_valid_train_sample_191987;BUT THE KING OF SALEM HOPED DESPERATELY THAT THE BOY WOULD BE SUCCESSFUL;but the king of salem hoped desperately that the boy would be successful;2
cv_valid_train_sample_191988-v1_cv_valid_train_sample_191988;cv_valid_train_sample_191988-v1;cv_valid_train_sample_191988;WHO TOLD YOU ABOUT OMENS THE BOY'S INTEREST WAS INCREASING BY THE MOMENT;who told you about omens the boy's interest was increasing by the moment;2
cv_valid_train_sample_191989-v1_cv_valid_train_sample_191989;cv_valid_train_sample_191989-v1;cv_valid_train_sample_191989;STRANGE IMAGES PASSED THROUGH MY MIND;strange images passed through my mind;2
cv_valid_train_sample_191990-v1_cv_valid_train_sample_191990;cv_valid_train_sample_191990-v1;cv_valid_train_sample_191990;THE WIND SCREAMED WITH DELIGHT AND BLEW HARDER THAN EVER;the wind screamed with delight and blew harder than ever;2
cv_valid_train_sample_191991-v1_cv_valid_train_sample_191991;cv_valid_train_sample_191991-v1;cv_valid_train_sample_191991;I'M SUPPOSED TO KNOW MY WAY AROUND;i'm supposed to know my way around;2
cv_valid_train_sample_191992-v1_cv_valid_train_sample_191992;cv_valid_train_sample_191992-v1;cv_valid_train_sample_191992;MOST OF THEM WERE STARING QUIETLY AT THE BIG TABLE;most of them were staring quietly at the big table;2
cv_valid_train_sample_191993-v1_cv_valid_train_sample_191993;cv_valid_train_sample_191993-v1;cv_valid_train_sample_191993;NEVER MIND THOSE GUYS;never mind those guys;2
cv_valid_train_sample_191994-v1_cv_valid_train_sample_191994;cv_valid_train_sample_191994-v1;cv_valid_train_sample_191994;ROBIN HAD SOME SORT OF DATE WITH TRACY;robin had some sort of date with tracy;2
cv_valid_train_sample_191995-v1_cv_valid_train_sample_191995;cv_valid_train_sample_191995-v1;cv_valid_train_sample_191995;GIVE ME MY BOOK THE BOY SAID;give me my book the boy said;2
cv_valid_train_sample_191996-v1_cv_valid_train_sample_191996;cv_valid_train_sample_191996-v1;cv_valid_train_sample_191996;WE TOOK ALL THE CHANCES;we took all the chances;2
cv_valid_train_sample_191997-v1_cv_valid_train_sample_191997;cv_valid_train_sample_191997-v1;cv_valid_train_sample_191997;HIS LIFE AND HIS PATH HAD ALWAYS PROVIDED HIM WITH ENOUGH OMENS;his life and his path had always provided him with enough omens;2
cv_valid_train_sample_191998-v1_cv_valid_train_sample_191998;cv_valid_train_sample_191998-v1;cv_valid_train_sample_191998;THE NEWSPAPER ARTICLES HAD PREPARED EVERYONE FOR THE RECEPTION OF THE IDEA;the newspaper articles had prepared everyone for the reception of the idea;2
cv_valid_train_sample_191999-v1_cv_valid_train_sample_191999;cv_valid_train_sample_191999-v1;cv_valid_train_sample_191999;FROM HERE ON YOU WILL BE ALONE THE ALCHEMIST SAID;from here on you will be alone the alchemist said;2
cv_valid_train_sample_192000-v1_cv_valid_train_sample_192000;cv_valid_train_sample_192000-v1;cv_valid_train_sample_192000;LIGHTHOUSES IN A FOGGY WORLD;lighthouses in a foggy world;2
cv_valid_train_sample_192001-v1_cv_valid_train_sample_192001;cv_valid_train_sample_192001-v1;cv_valid_train_sample_192001;MANY PEOPLE ARE TRAUMATIZED AFTER THIS SAILING ACCIDENT AND NEED INTENSIVE CARE;many people are traumatized after this sailing accident and need intensive care;2
cv_valid_train_sample_192002-v1_cv_valid_train_sample_192002;cv_valid_train_sample_192002-v1;cv_valid_train_sample_192002;OPENING THE SOURCE CODE CAN BE A MEASURE TO CREATE TRUST IN SOFTWARE;opening the source code can be a measure to create trust in software;2
cv_valid_train_sample_192003-v1_cv_valid_train_sample_192003;cv_valid_train_sample_192003-v1;cv_valid_train_sample_192003;HE APPROACHED THE MASS AND WAS SURPRISED AT THE SIZE AND THE SHAPE;he approached the mass and was surprised at the size and the shape;2
cv_valid_train_sample_192004-v1_cv_valid_train_sample_192004;cv_valid_train_sample_192004-v1;cv_valid_train_sample_192004;AT THAT POINT THE OMENS WILL TELL YOU THAT YOUR TREASURE IS BURIED FOREVER;at that point the omens will tell you that your treasure is buried forever;2
cv_valid_train_sample_192005-v1_cv_valid_train_sample_192005;cv_valid_train_sample_192005-v1;cv_valid_train_sample_192005;I THOUGHT YOU WERE GONE;i thought you were gone;2
cv_valid_train_sample_192006-v1_cv_valid_train_sample_192006;cv_valid_train_sample_192006-v1;cv_valid_train_sample_192006;THE ROUTER OVERHEATED AND NEEDED TO BE RESTARTED;the router overheated and needed to be restarted;2
cv_valid_train_sample_192007-v1_cv_valid_train_sample_192007;cv_valid_train_sample_192007-v1;cv_valid_train_sample_192007;HE DIDN'T NEED TO SEEK OUT THE OLD WOMAN FOR THIS;he didn't need to seek out the old woman for this;2
cv_valid_train_sample_192008-v1_cv_valid_train_sample_192008;cv_valid_train_sample_192008-v1;cv_valid_train_sample_192008;THIS IS JON DAVIS;this is jon davis;2
cv_valid_train_sample_192009-v1_cv_valid_train_sample_192009;cv_valid_train_sample_192009-v1;cv_valid_train_sample_192009;BUT HE FOUND IT MUCH MORE INTERESTING TO OBSERVE THE CARAVAN AND LISTEN TO THE WIND;but he found it much more interesting to observe the caravan and listen to the wind;2
cv_valid_train_sample_192010-v1_cv_valid_train_sample_192010;cv_valid_train_sample_192010-v1;cv_valid_train_sample_192010;THE OTHER SON WAS A POET AND DELIGHTED ALL OF ROME WITH HIS BEAUTIFUL VERSES;the other son was a poet and delighted all of rome with his beautiful verses;2
cv_valid_train_sample_192011-v1_cv_valid_train_sample_192011;cv_valid_train_sample_192011-v1;cv_valid_train_sample_192011;MOST OF THEM WERE STARING QUIETLY AT THE BIG TABLE;most of them were staring quietly at the big table;2
cv_valid_train_sample_192012-v1_cv_valid_train_sample_192012;cv_valid_train_sample_192012-v1;cv_valid_train_sample_192012;THE BOY ACCUSTOMED TO RECOGNIZING OMENS SPOKE TO THE MERCHANT;the boy accustomed to recognizing omens spoke to the merchant;2
cv_valid_train_sample_192013-v1_cv_valid_train_sample_192013;cv_valid_train_sample_192013-v1;cv_valid_train_sample_192013;BUT NOWHERE COULD HE FIND HIS NEW COMPANION;but nowhere could he find his new companion;2
cv_valid_train_sample_192014-v1_cv_valid_train_sample_192014;cv_valid_train_sample_192014-v1;cv_valid_train_sample_192014;DON'T TRY TO MOVE;don't try to move;2
cv_valid_train_sample_192015-v1_cv_valid_train_sample_192015;cv_valid_train_sample_192015-v1;cv_valid_train_sample_192015;THAT HE WANTED TO TRAVEL;that he wanted to travel;2
cv_valid_train_sample_192016-v1_cv_valid_train_sample_192016;cv_valid_train_sample_192016-v1;cv_valid_train_sample_192016;WELL THEN STAND UP;well then stand up;2
cv_valid_train_sample_192017-v1_cv_valid_train_sample_192017;cv_valid_train_sample_192017-v1;cv_valid_train_sample_192017;THEY PROVIDED WARNINGS ABOUT THIEVES AND BARBARIAN TRIBES;they provided warnings about thieves and barbarian tribes;2
cv_valid_train_sample_192018-v1_cv_valid_train_sample_192018;cv_valid_train_sample_192018-v1;cv_valid_train_sample_192018;EVERYTHING IN THE UNIVERSE EVOLVED HE SAID;everything in the universe evolved he said;2
cv_valid_train_sample_192019-v1_cv_valid_train_sample_192019;cv_valid_train_sample_192019-v1;cv_valid_train_sample_192019;HE HAD BEEN TO THE VILLAGE ONLY ONCE THE YEAR BEFORE;he had been to the village only once the year before;2
cv_valid_train_sample_192020-v1_cv_valid_train_sample_192020;cv_valid_train_sample_192020-v1;cv_valid_train_sample_192020;AN OLD MAN WITH A BREASTPLATE OF GOLD WOULDN'T HAVE LIED JUST TO ACQUIRE SIX SHEEP;an old man with a breastplate of gold wouldn't have lied just to acquire six sheep;2
cv_valid_train_sample_192021-v1_cv_valid_train_sample_192021;cv_valid_train_sample_192021-v1;cv_valid_train_sample_192021;THEN HE SAT IN THE SUNFILLED DOORWAY SMOKING THE HOOKAH;then he sat in the sunfilled doorway smoking the hookah;2
cv_valid_train_sample_192022-v1_cv_valid_train_sample_192022;cv_valid_train_sample_192022-v1;cv_valid_train_sample_192022;HE PLACED THE DVD INTO THE PLAYER;he placed the dvd into the player;2
cv_valid_train_sample_192023-v1_cv_valid_train_sample_192023;cv_valid_train_sample_192023-v1;cv_valid_train_sample_192023;MY MIND RAN ON THE POSSIBILITIES OF ITS CONTENT;my mind ran on the possibilities of its content;2
cv_valid_train_sample_192024-v1_cv_valid_train_sample_192024;cv_valid_train_sample_192024-v1;cv_valid_train_sample_192024;THERE WAS A MURMUR FROM THE CROWD;there was a murmur from the crowd;2
cv_valid_train_sample_192025-v1_cv_valid_train_sample_192025;cv_valid_train_sample_192025-v1;cv_valid_train_sample_192025;YOU CAN'T BRIBE ME;you can't bribe me;2
cv_valid_train_sample_192026-v1_cv_valid_train_sample_192026;cv_valid_train_sample_192026-v1;cv_valid_train_sample_192026;SOME OF THE GREY ASH WAS FALLING OFF THE CIRCULAR EDGE;some of the grey ash was falling off the circular edge;2
cv_valid_train_sample_192027-v1_cv_valid_train_sample_192027;cv_valid_train_sample_192027-v1;cv_valid_train_sample_192027;I DON'T BELIEVE IT;i don't believe it;2
cv_valid_train_sample_192028-v1_cv_valid_train_sample_192028;cv_valid_train_sample_192028-v1;cv_valid_train_sample_192028;CLOSE SHOT OF THE COLONEL;close shot of the colonel;2
cv_valid_train_sample_192029-v1_cv_valid_train_sample_192029;cv_valid_train_sample_192029-v1;cv_valid_train_sample_192029;THE BOY BROUGHT HIS HORSE CLOSER;the boy brought his horse closer;2
cv_valid_train_sample_192030-v1_cv_valid_train_sample_192030;cv_valid_train_sample_192030-v1;cv_valid_train_sample_192030;AND THE SAND AND GRAVEL HAD BEEN FLUNG VIOLENTLY IN EVERY DIRECTION;and the sand and gravel had been flung violently in every direction;2
cv_valid_train_sample_192031-v1_cv_valid_train_sample_192031;cv_valid_train_sample_192031-v1;cv_valid_train_sample_192031;THEN GET OUT OF HERE;then get out of here;2
cv_valid_train_sample_192032-v1_cv_valid_train_sample_192032;cv_valid_train_sample_192032-v1;cv_valid_train_sample_192032;IT'S LIKE THE FLIGHT OF THOSE TWO HAWKS IT CAN'T BE UNDERSTOOD BY REASON ALONE;it's like the flight of those two hawks it can't be understood by reason alone;2
cv_valid_train_sample_192033-v1_cv_valid_train_sample_192033;cv_valid_train_sample_192033-v1;cv_valid_train_sample_192033;THE BOY REMINDED THE OLD MAN THAT HE HAD SAID SOMETHING ABOUT HIDDEN TREASURE;the boy reminded the old man that he had said something about hidden treasure;2
cv_valid_train_sample_192034-v1_cv_valid_train_sample_192034;cv_valid_train_sample_192034-v1;cv_valid_train_sample_192034;THE AUTHORS CLAIM TO SPECIFICALLY ADDRESS VARIATIONS DUE TO GEOMETRIC TRANSFORMATIONS IN THE ACQUIRED IMAGES;the authors claim to specifically address variations due to geometric transformations in the acquired images;2
cv_valid_train_sample_192035-v1_cv_valid_train_sample_192035;cv_valid_train_sample_192035-v1;cv_valid_train_sample_192035;AND IF YOU IMPROVE ON THE PRESENT WHAT COMES LATER WILL ALSO BE BETTER;and if you improve on the present what comes later will also be better;2
cv_valid_train_sample_192036-v1_cv_valid_train_sample_192036;cv_valid_train_sample_192036-v1;cv_valid_train_sample_192036;HE APPEARED WITH THE FIRST STARS OF EVENING;he appeared with the first stars of evening;2
cv_valid_train_sample_192037-v1_cv_valid_train_sample_192037;cv_valid_train_sample_192037-v1;cv_valid_train_sample_192037;IT COULD BE COMPUTED IN MANY WAYS WHICH WOULD GIVE MORE OR LESS EQUIVALENT RESULTS;it could be computed in many ways which would give more or less equivalent results;2
cv_valid_train_sample_192038-v1_cv_valid_train_sample_192038;cv_valid_train_sample_192038-v1;cv_valid_train_sample_192038;SOME OF THOSE WHO SAW ITS FLIGHT SAY IT TRAVELLED WITH A HISSING SOUND;some of those who saw its flight say it travelled with a hissing sound;2
cv_valid_train_sample_192039-v1_cv_valid_train_sample_192039;cv_valid_train_sample_192039-v1;cv_valid_train_sample_192039;PEOPLE SAW ME COMING AND WELCOMED ME HE THOUGHT;people saw me coming and welcomed me he thought;2
cv_valid_train_sample_192040-v1_cv_valid_train_sample_192040;cv_valid_train_sample_192040-v1;cv_valid_train_sample_192040;THE MAN PREFERRED BASIL OVER PARSLEY;the man preferred basil over parsley;2
cv_valid_train_sample_192041-v1_cv_valid_train_sample_192041;cv_valid_train_sample_192041-v1;cv_valid_train_sample_192041;WHY COULDN'T YOU JUST LOOK AT HIS FEET;why couldn't you just look at his feet;2
cv_valid_train_sample_192042-v1_cv_valid_train_sample_192042;cv_valid_train_sample_192042-v1;cv_valid_train_sample_192042;HIRES TWO PERSONAL TRAINERS AND MAKE ONE OF THEM TRAIN THE OTHER ONE;hires two personal trainers and make one of them train the other one;2
cv_valid_train_sample_192043-v1_cv_valid_train_sample_192043;cv_valid_train_sample_192043-v1;cv_valid_train_sample_192043;HE WAS SURE THE GIRL WOULD NEVER UNDERSTAND;he was sure the girl would never understand;2
cv_valid_train_sample_192044-v1_cv_valid_train_sample_192044;cv_valid_train_sample_192044-v1;cv_valid_train_sample_192044;THE BURNING FIRE HAD BEEN EXTINGUISHED;the burning fire had been extinguished;2
cv_valid_train_sample_192045-v1_cv_valid_train_sample_192045;cv_valid_train_sample_192045-v1;cv_valid_train_sample_192045;THAT BAKER HE SAID TO HIMSELF WITHOUT COMPLETING THE THOUGHT;that baker he said to himself without completing the thought;2
cv_valid_train_sample_192046-v1_cv_valid_train_sample_192046;cv_valid_train_sample_192046-v1;cv_valid_train_sample_192046;YOU CAN'T DO THAT TO ME;you can't do that to me;2
cv_valid_train_sample_192047-v1_cv_valid_train_sample_192047;cv_valid_train_sample_192047-v1;cv_valid_train_sample_192047;BUT THAT'S WHAT THEY GAVE ME;but that's what they gave me;2
cv_valid_train_sample_192048-v1_cv_valid_train_sample_192048;cv_valid_train_sample_192048-v1;cv_valid_train_sample_192048;I HEARD A FAINT MOVEMENT UNDER MY FEET;i heard a faint movement under my feet;2
cv_valid_train_sample_192049-v1_cv_valid_train_sample_192049;cv_valid_train_sample_192049-v1;cv_valid_train_sample_192049;IT WAS SUCH A GRADUAL MOVEMENT THAT HE FOUND IT ONLY BY NOTICING THE DOTS;it was such a gradual movement that he found it only by noticing the dots;2
cv_valid_train_sample_192050-v1_cv_valid_train_sample_192050;cv_valid_train_sample_192050-v1;cv_valid_train_sample_192050;THE MEDICAL INDUSTRY SAVES LIVES;the medical industry saves lives;2
cv_valid_train_sample_192051-v1_cv_valid_train_sample_192051;cv_valid_train_sample_192051-v1;cv_valid_train_sample_192051;AND THEY HAD UNDERSTOOD EACH OTHER PERFECTLY WELL;and they had understood each other perfectly well;2
cv_valid_train_sample_192052-v1_cv_valid_train_sample_192052;cv_valid_train_sample_192052-v1;cv_valid_train_sample_192052;THERE'S GOLD HERE HE SAID;there's gold here he said;2
