guenter-20171006-rec_de5-109;guenter-20171006-rec;de5-109;DO YOU THINK HE IS LOOKING GREAT;do you think he is looking great;2
guenter-20171006-rec_de5-112;guenter-20171006-rec;de5-112;OK HAL;ok hal;2
guenter-20171006-rec_de5-113;guenter-20171006-rec;de5-113;ARE WE FRIENDS;are we friends;2
guenter-20171006-rec_de5-114;guenter-20171006-rec;de5-114;GOOD DAY;good day;2
guenter-20171006-rec_de5-115;guenter-20171006-rec;de5-115;HE STATED THAT I AM TOO OFTEN DEPRESSED;he stated that i am too often depressed;2
guenter-20171006-rec_de5-116;guenter-20171006-rec;de5-116;OK COMPUTER;ok computer;2
guenter-20171006-rec_de5-117;guenter-20171006-rec;de5-117;COMPUTER THAT SEEMS SIMILAR;computer that seems similar;2
guenter-20171006-rec_de5-118;guenter-20171006-rec;de5-118;IS THAT REALLY;is that really;2
guenter-20171006-rec_de5-119;guenter-20171006-rec;de5-119;COMPUTER PLEASE LIGHTS ON IN THE BASEMENT;computer please lights on in the basement;2
guenter-20171006-rec_de5-121;guenter-20171006-rec;de5-121;I FEEL PLEASED;i feel pleased;2
guenter-20171006-rec_de5-122;guenter-20171006-rec;de5-122;JUST WHY IS THAT SO;just why is that so;2
guenter-20171006-rec_de5-123;guenter-20171006-rec;de5-123;SEE THE IDEA FOR THIS CAME FROM A FRIEND;see the idea for this came from a friend;2
guenter-20171006-rec_de5-124;guenter-20171006-rec;de5-124;HAL I AM SORRY;hal i am sorry;2
guenter-20171006-rec_de5-125;guenter-20171006-rec;de5-125;POSER;poser;2
guenter-20171006-rec_de5-126;guenter-20171006-rec;de5-126;OK HAL;ok hal;2
guenter-20171006-rec_de5-127;guenter-20171006-rec;de5-127;ABSOLUTELY SURE;absolutely sure;2
guenter-20171006-rec_de5-128;guenter-20171006-rec;de5-128;I AM IN LOVE AGAIN;i am in love again;2
guenter-20171006-rec_de5-129;guenter-20171006-rec;de5-129;THANKS GREAT;thanks great;2
guenter-20171006-rec_de5-130;guenter-20171006-rec;de5-130;LIGHTS ON;lights on;2
guenter-20171006-rec_de5-131;guenter-20171006-rec;de5-131;LIGHTS OFF PLEASE;lights off please;2
guenter-20171006-rec_de5-132;guenter-20171006-rec;de5-132;TURN ON THE LIGHTS IN THE BEDROOM;turn on the lights in the bedroom;2
guenter-20171006-rec_de5-133;guenter-20171006-rec;de5-133;COMPUTER WHY NOT;computer why not;2
guenter-20171006-rec_de5-134;guenter-20171006-rec;de5-134;HAL GOODBYE;hal goodbye;2
guenter-20171006-rec_de5-135;guenter-20171006-rec;de5-135;HELLO COMPUTER;hello computer;2
guenter-20171006-rec_de5-136;guenter-20171006-rec;de5-136;I AM GETTING SOMEWHAT TIRED UNFORTUNATELY;i am getting somewhat tired unfortunately;2
guenter-20171006-rec_de5-137;guenter-20171006-rec;de5-137;HAL CAUSE I DON'T WANT TO ATTACK YOU;hal cause i don't want to attack you;2
guenter-20171006-rec_de5-138;guenter-20171006-rec;de5-138;GOOD EVENING;good evening;2
guenter-20171006-rec_de5-139;guenter-20171006-rec;de5-139;SHE TOLD ME ABOUT YOU;she told me about you;2
guenter-20171006-rec_de5-140;guenter-20171006-rec;de5-140;HAL MAN I AM SO HAPPY;hal man i am so happy;2
guenter-20171006-rec_de5-141;guenter-20171006-rec;de5-141;HAL TURN OFF THE LIGHTS IN THE KITCHEN;hal turn off the lights in the kitchen;2
guenter-20171006-rec_de5-142;guenter-20171006-rec;de5-142;COMPUTER LIGHTS ON IN THE LIVING ROOM;computer lights on in the living room;2
guenter-20171006-rec_de5-143;guenter-20171006-rec;de5-143;HAL DIM OFF THE LIGHTS IN THE ATTIC;hal dim off the lights in the attic;2
guenter-20171006-rec_de5-144;guenter-20171006-rec;de5-144;COMPUTER TUNE TO POP;computer tune to pop;2
guenter-20171006-rec_de5-145;guenter-20171006-rec;de5-145;HAL TURN OFF THE RADIO;hal turn off the radio;2
guenter-20171006-rec_de5-146;guenter-20171006-rec;de5-146;COMPUTER PLEASE TUNE INTO DEUTSCHLANDFUNK;computer please tune into deutschlandfunk;2
guenter-20171006-rec_de5-147;guenter-20171006-rec;de5-147;PLEASE TUNE TO DANCE;please tune to dance;2
guenter-20171006-rec_de5-148;guenter-20171006-rec;de5-148;COMPUTER TUNE INTO ROCK;computer tune into rock;2
guenter-20171006-rec_de5-149;guenter-20171006-rec;de5-149;SWITCH ON WORKOUT;switch on workout;2
guenter-20171006-rec_de5-150;guenter-20171006-rec;de5-150;COMPUTER TUNE ON POWER HIT RADIO;computer tune on power hit radio;2
guenter-20171006-rec_de5-151;guenter-20171006-rec;de5-151;TURN TO TECH NEWS;turn to tech news;2
guenter-20171006-rec_de5-152;guenter-20171006-rec;de5-152;TURN OFF THE RADIO PLEASE;turn off the radio please;2
